4164.000000,1.000000,1.000000,293.000000,0.471600,0.000000,0.000000,0.000000,0.000000,0.000000,22.367200,0.000000,0.000000,0.000000,29.939700,0.000000,0.000000,0.000000,20.493100,0.000000,0.000000,17.395100,0.000000,21.135000,34.875700,35.819200,47.045800,44.631400,48.365300,40.887400,41.723400,44.695400,81.737000,73.252400,80.406800,101.436200,93.735000,93.408500,81.130100,82.772900,78.478500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.410200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.768100,0.000000,0.000000,0.000000,17.748400,28.327800,0.000000,0.000000,28.991400,35.458600,42.181100,0.000000,32.128000,22.091000,0.000000,0.000000,0.000000
2823.000000,1.000000,1.000000,225.000000,0.475100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.272300,0.000000,0.000000,0.000000,0.000000,0.000000,94.964400,113.215300,175.825900,194.929200,208.253300,186.447600,151.506600,158.907000,166.542500,367.838900,324.041000,501.510000,439.243900,426.138900,382.129200,341.324500,395.351100,357.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
982.000000,1.000000,1.000000,479.000000,0.482400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.628700,33.334900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.467700,0.000000,0.000000,0.000000,30.660500,0.000000,0.000000,0.000000,0.000000,52.414900,62.777600,49.662100,57.759300,0.000000,50.974200,43.139200,50.507400,52.214500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.661000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3790.000000,1.000000,1.000000,271.000000,0.498700,0.000000,41.049400,0.000000,54.148900,57.858700,50.662100,0.000000,40.221200,0.000000,61.264100,71.374500,62.447700,80.475200,84.400000,81.830000,0.000000,106.381700,0.000000,250.811500,279.266800,359.248000,328.776100,344.306200,350.116700,344.427500,339.147500,351.729200,534.498500,581.835000,640.158200,670.645500,594.137700,540.032200,591.190400,560.578100,593.523400,0.000000,0.000000,0.000000,44.706200,40.100800,0.000000,0.000000,45.984200,0.000000,84.631300,0.000000,0.000000,43.076000,48.377400,33.997700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.563500,129.495200,0.000000,130.866500,0.000000,0.000000,0.000000,0.000000
6036.000000,1.000000,1.000000,417.000000,0.505400,0.000000,51.950800,45.330300,0.000000,0.000000,39.933500,54.862800,53.392800,46.797900,91.340600,61.278700,94.324000,82.663300,84.441500,64.687600,0.000000,52.582300,57.503900,145.243500,196.597000,192.636800,144.104000,176.856000,245.203400,114.649500,160.421500,222.464200,282.866700,252.025800,315.162400,296.514900,224.348400,261.117200,240.652300,231.122400,242.184400,48.460500,0.000000,36.954500,0.000000,53.604800,0.000000,0.000000,0.000000,0.000000,0.000000,63.921000,43.471900,0.000000,57.236000,0.000000,50.757900,0.000000,68.786800,0.000000,47.975500,48.323900,64.930500,0.000000,0.000000,46.709100,0.000000,0.000000,50.076600,43.950200,0.000000,53.337300,0.000000,0.000000,53.379500,45.037400,30.117800
5176.000000,1.000000,1.000000,352.000000,0.513200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.808700,165.746000,134.511500,149.480700,140.161600,110.638800,99.224200,113.773900,307.451200,335.706300,484.955600,484.865100,321.491700,316.058300,329.437500,304.129200,316.419900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4883.000000,1.000000,1.000000,338.000000,0.514800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.391600,0.000000,0.000000,12.582800,0.000000,0.000000,14.869600,0.000000,0.000000,78.875800,62.965100,128.746600,135.544100,144.476800,128.805900,116.331100,112.353700,100.528100,169.802200,185.678500,223.597500,242.722200,184.837300,182.482500,187.861100,172.928800,179.060200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5748.000000,1.000000,1.000000,393.000000,0.715200,25.317600,0.000000,38.581800,18.938400,45.238300,0.000000,0.000000,0.000000,0.000000,32.150400,55.277800,26.636800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.861300,75.308700,60.614700,56.550600,52.117500,47.343500,65.079100,79.986300,58.845400,106.960600,91.515400,82.641200,77.216000,78.684400,85.176000,63.526500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.288300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.688800,0.000000,0.000000,0.000000,0.000000,32.365700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5231.000000,1.000000,1.000000,353.000000,0.934600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.946000,42.058400,0.000000,0.000000,29.477400,0.000000,86.505300,124.625100,208.935700,100.814600,123.968900,122.549900,137.893200,135.261800,143.958500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.325600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
385.000000,1.000000,1.000000,833.000000,2.268900,8.337900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.066400,53.955700,0.000000,0.000000,0.000000,0.000000,76.861600,59.972800,74.438700,0.000000,0.000000,31.939500,65.605500,62.871100,74.684100,44.832300,0.000000,46.039800,78.115600,78.178300,78.340500,81.096600,99.353400,79.223900,0.000000,79.099900,64.301900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.587500,0.000000,0.000000,0.000000,0.000000,0.000000
